page_title,page_url,content
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"The combination of a bucket, object key, and optionally, version ID (if S3 Versioning is enabled for the bucket) uniquely identify each object. So you can think of Amazon S3 as a basic data map between ""bucket + key + version"" and the object itself. Every object in Amazon S3 can be uniquely addressed through the combination of the web service endpoint, bucket name, key, and optionally, a version. For example, in the URL https://DOC-EXAMPLE-BUCKET.s3.us-west-2.amazonaws.com/photos/puppy.jpg, DOC-EXAMPLE-BUCKET is the name of the bucket and photos/puppy.jpg is the key. For more information about object keys, see Creating object key names. ^S3 Versioning^ You can use S3 Versioning to keep multiple variants of an object in the same bucket. With S3 Versioning, you can preserve, retrieve, and restore every version of every object stored in your buckets."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"You can easily recover from both unintended user actions and application failures. For more information, see Using versioning in S3 buckets. ^Version ID^ When you enable S3 Versioning in a bucket, Amazon S3 generates a unique version ID for each object added to the bucket. Objects that already existed in the bucket at the time that you enable versioning have a version ID of null. If you modify these (or any other) objects with other operations, such as CopyObject and PutObject, the new objects get a unique version ID. For more information, see Using versioning in S3 buckets. ^Bucket policy^ A bucket policy is a resource-based AWS Identity and Access Management (IAM) policy that you can use to grant access permissions to your bucket and the objects in it. Only the bucket owner can associate a policy with a bucket. The permissions attached to the bucket apply to all of the objects in the bucket that are owned by the bucket owner."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"Bucket policies are limited to 20 KB in size. Bucket policies use JSON-based access policy language that is standard across AWS. You can use bucket policies to add or deny permissions for the objects in a bucket. Bucket policies allow or deny requests based on the elements in the policy, including the requester, S3 actions, resources, and aspects or conditions of the request (for example, the IP address used to make the request) For example, you can create a bucket policy that grants cross-account permissions to upload objects to an S3 bucket while ensuring that the bucket owner has full control of the uploaded objects. For more information, see Bucket policy examples. In your bucket policy, you can use wildcard characters on Amazon Resource Names (ARNs) and other values to grant permissions to a subset of objects. For example, you can control access to groups of objects that begin with a common prefix or end with a given extension, such as .html. ^S3 Access Points^"
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"Amazon S3 Access Points are named network endpoints with dedicated access policies that describe how data can be accessed using that endpoint. Access Points are attached to buckets that you can use to perform S3 object operations, such as GetObject and PutObject. Access Points simplify managing data access at scale for shared datasets in Amazon S3 Each access point has its own access point policy. You can configure Block Public Access settings for each access point. To restrict Amazon S3 data access to a private network, you can also configure any access point to accept requests only from a virtual private cloud (VPC) For more information, see Managing data access with Amazon S3 access points. ^Access control lists (ACLs)^ You can use ACLs to grant read and write permissions to authorized users for individual buckets and objects. Each bucket and object has an ACL attached to it as a subresource. The ACL defines which AWS accounts or groups are granted access and the type of access."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"ACLs are an access control mechanism that predates IAM. For more information about ACLs, see Access control list (ACL) overview. S3 Object Ownership is an Amazon S3 bucket-level setting that you can use to both control ownership of the objects that are uploaded to your bucket and to disable or enable ACLs. By default, Object Ownership is set to the bucket owner enforced setting, and all ACLs are disabled. When ACLs are disabled, the bucket owner owns all the objects in the bucket and manages access to them exclusively by using access-management policies. A majority of modern use cases in Amazon S3 no longer require the use of ACLs. We recommend that you keep ACLs disabled, except in unusual circumstances where you need to control access for each object individually. With ACLs disabled, you can use policies to control access to all objects in your bucket, regardless of who uploaded the objects to your bucket."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"For more information, see Controlling ownership of objects and disabling ACLs for your bucket. ^Regions^ You can choose the geographical AWS Region where Amazon S3 stores the buckets that you create. You might choose a Region to optimize latency, minimize costs, or address regulatory requirements. Objects stored in an AWS Region never leave the Region unless you explicitly transfer or replicate them to another Region. For example, objects stored in the Europe (Ireland) Region never leave it. You can access Amazon S3 and its features only in the AWS Regions that are enabled for your account. For more information about enabling a Region to create and manage AWS resources, see Managing AWS Regions in the AWS General Reference. For a list of Amazon S3 Regions and endpoints, see Regions and endpoints in the AWS General Reference. ^^Amazon S3 data consistency model^^ Amazon S3 provides strong read-after-write consistency for PUT and DELETE requests of objects in your Amazon S3 bucket in all AWS Regions."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"This behavior applies to both writes to new objects as well as PUT requests that overwrite existing objects and DELETE requests. In addition, read operations on Amazon S3 Select, Amazon S3 access controls lists (ACLs), Amazon S3 Object Tags, and object metadata (for example, the HEAD object) are strongly consistent. Updates to a single key are atomic. For example, if you make a PUT request to an existing key from one thread and perform a GET request on the same key from a second thread concurrently, you will get either the old data or the new data, but never partial or corrupt data. Amazon S3 achieves high availability by replicating data across multiple servers within AWS data centers. If a PUT request is successful, your data is safely stored. Any read (GET or LIST request) that is initiated following the receipt of a successful PUT response will return the data written by the PUT request. Here are examples of this behavior:"
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"A process writes a new object to Amazon S3 and immediately lists keys within its bucket. The new object appears in the list. A process replaces an existing object and immediately tries to read it. Amazon S3 returns the new data. A process deletes an existing object and immediately tries to read it. Amazon S3 does not return any data because the object has been deleted. A process deletes an existing object and immediately lists keys within its bucket. The object does not appear in the listing. Amazon S3 does not support object locking for concurrent writers. If two PUT requests are simultaneously made to the same key, the request with the latest timestamp wins. If this is an issue, you must build an object-locking mechanism into your application. Updates are key-based. There is no way to make atomic updates across keys. For example, you cannot make the update of one key dependent on the update of another key unless you design this functionality into your application. Bucket configurations have an eventual consistency model."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"Specifically, this means that: If you delete a bucket and immediately list all buckets, the deleted bucket might still appear in the list. If you enable versioning on a bucket for the first time, it might take a short amount of time for the change to be fully propagated. We recommend that you wait for 15 minutes after enabling versioning before issuing write operations (PUT or DELETE requests) on objects in the bucket. ^Concurrent applications^ This section provides examples of behavior to be expected from Amazon S3 when multiple clients are writing to the same items. In this example, both W1 (write 1) and W2 (write 2) finish before the start of R1 (read 1) and R2 (read 2) Because S3 is strongly consistent, R1 and R2 both return color = ruby. In the next example, W2 does not finish before the start of R1"
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"Therefore, R1 might return color = ruby or color = garnet. However, because W1 and W2 finish before the start of R2, R2 returns color = garnet. In the last example, W2 begins before W1 has received an acknowledgment. Therefore, these writes are considered concurrent. Amazon S3 internally uses last-writer-wins semantics to determine which write takes precedence. However, the order in which Amazon S3 receives the requests and the order in which applications receive acknowledgments cannot be predicted because of various factors, such as network latency. For example, W2 might be initiated by an Amazon EC2 instance in the same Region, while W1 might be initiated by a host that is farther away. The best way to determine the final value is to perform a read after both writes have been acknowledged. ^^Related services^^ After you load your data into Amazon S3, you can use it with other AWS services."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"The following are the services that you might use most frequently: Amazon Elastic Compute Cloud (Amazon EC2) – Provides secure and scalable computing capacity in the AWS Cloud. Using Amazon EC2 eliminates your need to invest in hardware upfront, so you can develop and deploy applications faster. You can use Amazon EC2 to launch as many or as few virtual servers as you need, configure security and networking, and manage storage. Amazon EMR – Helps businesses, researchers, data analysts, and developers easily and cost-effectively process vast amounts of data. Amazon EMR uses a hosted Hadoop framework running on the web-scale infrastructure of Amazon EC2 and Amazon S3 AWS Snow Family – Helps customers that need to run operations in austere, non-data center environments, and in locations where there's a lack of consistent network connectivity. You can use AWS Snow Family devices to locally and cost-effectively access the storage and compute power of the AWS Cloud in places where an internet connection might not be an option."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"AWS Transfer Family – Provides fully managed support for file transfers directly into and out of Amazon S3 or Amazon Elastic File System (Amazon EFS) using Secure Shell (SSH) File Transfer Protocol (SFTP), File Transfer Protocol over SSL (FTPS), and File Transfer Protocol (FTP) ^^Accessing Amazon S3^^ You can work with Amazon S3 in any of the following ways: ^AWS Management Console^ The console is a web-based user interface for managing Amazon S3 and AWS resources. If you've signed up for an AWS account, you can access the Amazon S3 console by signing into the AWS Management Console and choosing S3 from the AWS Management Console home page. ^AWS Command Line Interface^ You can use the AWS command line tools to issue commands or build scripts at your system's command line to perform AWS (including S3) tasks. The AWS Command Line Interface (AWS CLI) provides commands for a broad set of AWS services."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"The AWS CLI is supported on Windows, macOS, and Linux. To get started, see the AWS Command Line Interface User Guide. For more information about the commands for Amazon S3, see s3api and s3control in the AWS CLI Command Reference. ^AWS SDKs^ AWS provides SDKs (software development kits) that consist of libraries and sample code for various programming languages and platforms (Java, Python, Ruby, .NET, iOS, Android, and so on) The AWS SDKs provide a convenient way to create programmatic access to S3 and AWS. Amazon S3 is a REST service. You can send requests to Amazon S3 using the AWS SDK libraries, which wrap the underlying Amazon S3 REST API and simplify your programming tasks. For example, the SDKs take care of tasks such as calculating signatures, cryptographically signing requests, managing errors, and retrying requests automatically."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"For information about the AWS SDKs, including how to download and install them, see Tools for AWS. Every interaction with Amazon S3 is either authenticated or anonymous. If you are using the AWS SDKs, the libraries compute the signature for authentication from the keys that you provide. For more information about how to make requests to Amazon S3, see Making requests. ^Amazon S3 REST API^ The architecture of Amazon S3 is designed to be programming language-neutral, using AWS-supported interfaces to store and retrieve objects. You can access S3 and AWS programmatically by using the Amazon S3 REST API. The REST API is an HTTP interface to Amazon S3 With the REST API, you use standard HTTP requests to create, fetch, and delete buckets and objects. To use the REST API, you can use any toolkit that supports HTTP. You can even use a browser to fetch objects, as long as they are anonymously readable."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"The REST API uses standard HTTP headers and status codes, so that standard browsers and toolkits work as expected. In some areas, we have added functionality to HTTP (for example, we added headers to support access control) In these cases, we have done our best to add the new functionality in a way that matches the style of standard HTTP usage. If you make direct REST API calls in your application, you must write the code to compute the signature and add it to the request. For more information about how to make requests to Amazon S3, see Making requests. SOAP API support over HTTP is deprecated, but it is still available over HTTPS. Newer Amazon S3 features are not supported for SOAP. We recommend that you use either the REST API or the AWS SDKs. ^^Paying for Amazon S3^^ Pricing for Amazon S3 is designed so that you don't have to plan for the storage requirements of your application."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"Most storage providers require you to purchase a predetermined amount of storage and network transfer capacity. In this scenario, if you exceed that capacity, your service is shut off or you are charged high overage fees. If you do not exceed that capacity, you pay as though you used it all. Amazon S3 charges you only for what you actually use, with no hidden fees and no overage charges. This model gives you a variable-cost service that can grow with your business while giving you the cost advantages of the AWS infrastructure. For more information, see Amazon S3 Pricing. When you sign up for AWS, your AWS account is automatically signed up for all services in AWS, including Amazon S3 However, you are charged only for the services that you use. If you are a new Amazon S3 customer, you can get started with Amazon S3 for free. For more information, see AWS free tier."
AWS \ Amazon Simple Storage Service (S3) \ User Guide \ What is Amazon S3?,https://docs.aws.amazon.com/AmazonS3/latest/userguide/index.html,"To see your bill, go to the Billing and Cost Management Dashboard in the AWS Billing and Cost Management console. To learn more about AWS account billing, see the AWS Billing User Guide. If you have questions concerning AWS billing and AWS accounts, contact AWS Support. ^^PCI DSS compliance^^ Amazon S3 supports the processing, storage, and transmission of credit card data by a merchant or service provider, and has been validated as being compliant with Payment Card Industry (PCI) Data Security Standard (DSS) For more information about PCI DSS, including how to request a copy of the AWS PCI Compliance Package, see PCI DSS Level 1."
AWS \ Amazon Simple Storage Service (S3) \ API Reference \ Amazon S3 REST API Introduction,https://docs.aws.amazon.com/AmazonS3/latest/API/Welcome.html,"^^^Amazon S3 REST API Introduction^^^ Welcome to the Amazon Simple Storage Service API Reference. This guide explains the Amazon Simple Storage Service (Amazon S3) application programming interface (API) It describes various API operations, related request and response structures, and error codes. The current version of the Amazon S3 API is 2006-03-01 Amazon S3 supports the REST API. Support for SOAP over HTTP is deprecated, but it is still available over HTTPS. However, new Amazon S3 features will not be supported for SOAP. We recommend that you use either the REST API or the AWS SDKs. Read the following about authentication and access control before going to specific API topics. Requests to Amazon S3 can be authenticated or anonymous. Authenticated access requires credentials that AWS can use to authenticate your requests. When making REST API calls directly from your code, you create a signature using valid credentials and include the signature in your request."
AWS \ Amazon Simple Storage Service (S3) \ API Reference \ Amazon S3 REST API Introduction,https://docs.aws.amazon.com/AmazonS3/latest/API/Welcome.html,"For information about various authentication methods and signature calculations, see Authenticating Requests (AWS Signature Version 4) Making REST API calls directly from your code can be cumbersome. It requires you to write the necessary code to calculate a valid signature to authenticate your requests. We recommend the following alternatives instead: Use the AWS SDKs to send your requests (see Sample Code and Libraries) With this option, you don't need to write code to calculate a signature for request authentication because the SDK clients authenticate your requests by using access keys that you provide. Unless you have a good reason not to, you should always use the AWS SDKs. Use the AWS CLI to make Amazon S3 API calls. For information about setting up the AWS CLI and example Amazon S3 commands see the following topics: Set Up the AWS CLI in the Amazon Simple Storage Service User Guide. Using Amazon S3 with the AWS Command Line Interface in the AWS Command Line Interface User Guide."
AWS \ Amazon Simple Storage Service (S3) \ API Reference \ Amazon S3 REST API Introduction,https://docs.aws.amazon.com/AmazonS3/latest/API/Welcome.html,"If you'd like to make your own REST API calls instead of using one of the above alternatives, there are some things to keep in mind. The REST API uses standard HTTP headers and status codes, so standard browsers and toolkits work as expected. In some areas, we have added functionality to HTTP (for example, we added headers to support access control) In these cases, we have done our best to add the new functionality in a way that matches the style of standard HTTP usage. For more information about making requests, see Making requests in the Amazon Simple Storage Service User Guide. For additional details about developing using REST APIs, see Developing with Amazon S3 using the REST API in the Amazon Simple Storage Service User Guide. You can have valid credentials to authenticate your requests, but unless you have permissions you cannot create or access Amazon S3 resources. For example, you must have permissions to create an S3 bucket or get an object from your bucket."
AWS \ Amazon Simple Storage Service (S3) \ API Reference \ Amazon S3 REST API Introduction,https://docs.aws.amazon.com/AmazonS3/latest/API/Welcome.html,"If you use the root user credentials of your AWS account, you have all the permissions. However, using root user credentials is not recommended. Instead, we recommend that you create IAM roles in your account and manage user permissions. For more information, see Managing Access Permissions to Your Amazon S3 Resources in the Amazon Simple Storage Service User Guide."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB?,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/index.html,"^^^What is Amazon DynamoDB?^^^ Amazon DynamoDB is a fully managed NoSQL database service that provides fast and predictable performance with seamless scalability. DynamoDB lets you offload the administrative burdens of operating and scaling a distributed database so that you don't have to worry about hardware provisioning, setup and configuration, replication, software patching, or cluster scaling. DynamoDB also offers encryption at rest, which eliminates the operational burden and complexity involved in protecting sensitive data. For more information, see DynamoDB encryption at rest. With DynamoDB, you can create database tables that can store and retrieve any amount of data and serve any level of request traffic. You can scale up or scale down your tables' throughput capacity without downtime or performance degradation. You can use the AWS Management Console to monitor resource utilization and performance metrics. DynamoDB provides on-demand backup capability. It allows you to create full backups of your tables for long-term retention and archival for regulatory compliance needs."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB?,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/index.html,"For more information, see Using On-Demand backup and restore for DynamoDB. You can create on-demand backups and enable point-in-time recovery for your Amazon DynamoDB tables. Point-in-time recovery helps protect your tables from accidental write or delete operations. With point-in-time recovery, you can restore a table to any point in time during the last 35 days. For more information, see Point-in-time recovery: How it works. DynamoDB allows you to delete expired items from tables automatically to help you reduce storage usage and the cost of storing data that is no longer relevant. For more information, see Expiring items by using DynamoDB Time to Live (TTL) ^^High availability and durability^^ DynamoDB automatically spreads the data and traffic for your tables over a sufficient number of servers to handle your throughput and storage requirements, while maintaining consistent and fast performance."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB?,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/index.html,"All of your data is stored on solid-state disks (SSDs) and is automatically replicated across multiple Availability Zones in an AWS Region, providing built-in high availability and data durability. You can use global tables to keep DynamoDB tables in sync across AWS Regions. For more information, see Global tables - multi-Region replication for DynamoDB. ^^Getting started with DynamoDB^^ We recommend that you begin by reading the following sections: Amazon DynamoDB: How it works—To learn essential DynamoDB concepts. Setting up DynamoDB —To learn how to set up DynamoDB (the downloadable version or the web service) Accessing DynamoDB—To learn how to access DynamoDB using the console, AWS CLI, or API. From there, you have two options to quickly get started quickly with DynamoDB: Getting started with DynamoDB. Getting started with DynamoDB and the AWS SDKs. To learn more about application development, see the following: Programming with DynamoDB and the AWS SDKs."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB?,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/index.html,"Working with tables, items, queries, scans, and indexes. To quickly find recommendations for maximizing performance and minimizing throughput costs, see the following: Best practices for designing and architecting with DynamoDB. To learn how to tag DynamoDB resources, see Adding tags and labels to resources. For best practices, how-to guides, and tools, see Amazon DynamoDB resources. You can use AWS Database Migration Service (AWS DMS) to migrate data from a relational database or MongoDB to a DynamoDB table. For more information, see the AWS Database Migration Service User Guide. To learn how to use MongoDB as a migration source, see Using MongoDB as a source for AWS Database Migration Service. To learn how to use DynamoDB as a migration target, see Using an Amazon DynamoDB database as a target for AWS Database Migration Service. ^^DynamoDB tutorials^^ The following tutorials present complete end-to-end procedures to familiarize yourself with DynamoDB.These tutorials can be completed with the free tier of AWS and will give you practical experience using DynamoDB. Build an Application Using a NoSQL Key-Value Data Store. Create and Query a NoSQL Table with Amazon DynamoDB."
AWS \ Amazon DynamoDB \ API Reference \ Welcome,https://docs.aws.amazon.com/amazondynamodb/latest/APIReference/index.html,"@@@^^^Welcome^^^@@@ Amazon DynamoDB provides low-level API actions for managing database tables and indexes, and for creating, reading, updating and deleting data. DynamoDB also provides API actions for accessing and processing stream records. This API Reference describes the low-level API for Amazon DynamoDB. Instead of making requests to the low-level API directly from your application, we recommend that you use one of the AWS Software Development Kits (SDKs) for your programming language. The AWS SDKs take care of request authentication, serialization, and connection management. For more information, see Overview of AWS SDK Support for DynamoDB in the Amazon DynamoDB Developer Guide. At the end of each API action description there are links to the equivalent CLI command and programming-specific language method. Similarly, at the end of each API datatype description, there are links to the equivalent programming-specific language type."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"^^^Cheat sheet for DynamoDB^^^ This cheat sheet provides a quick reference for working with Amazon DynamoDB and its various AWS SDKs. ^^Initial setup^^ Sign up for AWS. Get an AWS access key to access DynamoDB programmatically. Configure your DynamoDB credentials. See also: Setting up DynamoDB (web service) Getting started with DynamoDB. Basic overview of core components. ^^SDK or CLI^^ Choose your preferred SDK, or set up the AWS CLI. When you use the AWS CLI on Windows, a backslash (\) that is not inside a quote is treated as a carriage return. Also, you must escape any quotes and braces inside other quotes. For an example, see the Windows tab in ""Create a table"" in the next section. See also: AWS CLI with DynamoDB. Getting started with DynamoDB - step 2 ^^Basic actions^^ This section provides code for basic DynamoDB tasks."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"For more information about these tasks, see Getting started with DynamoDB and the AWS SDKs. ^Create a table^ ~~awsdynamodbcreate-table\--table-nameMusic\--attribute-definitions\AttributeName=Artist,AttributeType=S\AttributeName=SongTitle,AttributeType=S\--key-schema\AttributeName=Artist,KeyType=HASH\AttributeName=SongTitle,KeyType=RANGE\--provisioned-throughput\ReadCapacityUnits=10,WriteCapacityUnits=5~~ ^Write item to a table^ ~~awsdynamodbput-item\--table-nameMusic\--itemfile://item.json~~ ^Read item from a table^ ~~awsdynamodbget-item\--table-nameMusic\--itemfile://item.json~~ ^Delete item from a table^ ~~awsdynamodbdelete-item--table-nameMusic--keyfile://key.json~~ ^Query a table^"
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"~~awsdynamodbquery--table-nameMusic--key-condition-expression""ArtistName=:ArtistandSongName=:Songtitle""~~ ^Delete a table^ ~~awsdynamodbdelete-table--table-nameMusic~~ ^List table names^ ~~awsdynamodblist-tables~~ ^^Naming rules^^ All names must be encoded using UTF-8 and are case sensitive. Table names and index names must be between 3 and 255 characters long, and can contain only the following characters: a-z. A-Z. 0-9 _(underscore) -(dash) .(dot) Attribute names must be at least one character long, and less than 64 KB in size. For more information, see Naming rules. ^^Service quota basics^^ Read and write units. Read capacity unit (RCU) – One strongly consistent read per second, or two eventually consistent reads per second, for items up to 4 KB in size."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"Write capacity unit (WCU) – One write per second, for items up to 1 KB in size. Table limits. Table size – There is no practical limit on table size. Tables are unconstrained in terms of the number of items or the number of bytes. Number of tables – For any AWS account, there is an initial quota of 2,500 tables per AWS Region. Page size limit for query and scan – There is a limit of 1 MB per page, per query or scan. If your query parameters or scan operation on a table result in more than 1 MB of data, DynamoDB returns the initial matching items. It also returns a LastEvaluatedKey property that you can use in a new request to read the next page. Indexes. Local secondary indexes (LSIs) – You can define a maximum of five local secondary indexes. LSIs are primarily useful when an index must have strong consistency with the base table."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"Global secondary indexes (GSIs) – There is a default quota of 20 global secondary indexes per table. Projected secondary index attributes per table – You can project a total of up to 100 attributes into all of a table's local and global secondary indexes. This only applies to user-specified projected attributes. Partition keys. The minimum length of a partition key value is 1 byte. The maximum length is 2048 bytes. There is no practical limit on the number of distinct partition key values, for tables or for secondary indexes. The minimum length of a sort key value is 1 byte. The maximum length is 1024 bytes. In general, there is no practical limit on the number of distinct sort key values per partition key value. The exception is for tables with secondary indexes. For more information on secondary indexes, partition key design, and sort key design, see Best practices. Limits for commonly used data types."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"String – The length of a string is constrained by the maximum item size of 400 KB. Strings are Unicode with UTF-8 binary encoding. Number – A number can have up to 38 digits of precision, and can be positive, negative, or zero. Binary – The length of a binary is constrained by the maximum item size of 400 KB. Applications that work with binary attributes must encode the data in base64 encoding before sending it to DynamoDB. For a full list of supported data types, see Data types. For more information, also see Service quotas. ^Items, attributes, and expression parameters^ The maximum item size in DynamoDB is 400 KB, which includes both attribute name binary length (UTF-8 length) and attribute value binary lengths (UTF-8 length) The attribute name counts towards the size limit."
AWS \ Amazon DynamoDB \ Developer Guide \ What is Amazon DynamoDB? \ Amazon DynamoDB: How it works \ Cheat sheet for DynamoDB,https://docs.aws.amazon.com/amazondynamodb/latest/developerguide/CheatSheet.html,"There is no limit on the number of values in a list, map, or set, as long as the item that contains the values fits within the 400-KB item size limit. For expression parameters, the maximum length of any expression string is 4 KB. For more information about item size, attributes, and expression parameters, see Service quotas. ^^More information^^ Security. Monitoring and logging. Working with streams. Backups and Point-in-time recovery. Integrating with other AWS services. API reference. Architecture Center: Database Best Practices. Video tutorials. DynamoDB forum."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"^^^What is Amazon Relational Database Service (Amazon RDS)?^^^ Amazon Relational Database Service (Amazon RDS) is a web service that makes it easier to set up, operate, and scale a relational database in the AWS Cloud. It provides cost-efficient, resizable capacity for an industry-standard relational database and manages common database administration tasks. This guide covers Amazon RDS database engines other than Amazon Aurora. For information about using Amazon Aurora, see the Amazon Aurora User Guide. If you are new to AWS products and services, begin learning more with the following resources: For an overview of all AWS products, see What is cloud computing? Amazon Web Services provides a number of database services. To learn more about the variety of database options available on AWS, see Choosing an AWS database service and Running databases on AWS. ^^Overview of Amazon RDS^^"
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"Why do you want to run a relational database in the AWS Cloud? Because AWS takes over many of the difficult and tedious management tasks of a relational database. ^Amazon EC2 and on-premises databases^ Amazon Elastic Compute Cloud (Amazon EC2) provides scalable computing capacity in the AWS Cloud. Amazon EC2 eliminates your need to invest in hardware up front, so you can develop and deploy applications faster. When you buy an on-premises server, you get CPU, memory, storage, and IOPS, all bundled together. With Amazon EC2, these are split apart so that you can scale them independently. If you need more CPU, less IOPS, or more storage, you can easily allocate them. For a relational database in an on-premises server, you assume full responsibility for the server, operating system, and software. For a database on an Amazon EC2 instance, AWS manages the layers below the operating system."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"In this way, Amazon EC2 eliminates some of the burden of managing an on-premises database server. In the following table, you can find a comparison of the management models for on-premises databases and Amazon EC2 Feature. On-premises management. Amazon EC2 management. Application optimization. Customer. Customer. Scaling. Customer. Customer. High availability. Customer. Customer. Database backups. Customer. Customer. Database software patching. Customer. Customer. Database software install. Customer. Customer. Amazon EC2 isn't a fully managed service. Thus, when you run a database on Amazon EC2, you're more prone to user errors. For example, when you update the operating system or database software manually, you might accidentally cause application downtime. You might spend hours checking every change to identify and fix an issue. Operating system (OS) patching. Customer. Customer. OS installation. Customer. Customer. Server maintenance. Customer. AWS."
AWS \ Amazon RDS \ User Guide \ What is Amazon Relational Database Service (Amazon RDS)?,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/index.html,"^Amazon RDS and Amazon EC2^ Hardware lifecycle. Customer. AWS. Amazon RDS is a managed database service. It's responsible for most management tasks. By eliminating tedious manual tasks, Amazon RDS frees you to focus on your application and your users. We recommend Amazon RDS over Amazon EC2 as your default choice for most database deployments. Power, network, and cooling. Customer. AWS. In the following table, you can find a comparison of the management models in Amazon EC2 and Amazon RDS. Feature. Amazon EC2 management. Amazon RDS management. Application optimization. Customer. Customer. Scaling. Customer. AWS. High availability. Customer. AWS. Database backups. Customer. AWS. Database software patching. Customer. AWS. Database software install. Customer. AWS. Amazon RDS provides the following specific advantages over database deployments that aren't fully managed: OS patching. Customer. AWS. OS installation. Customer. AWS."
